#proteinId	gotermId	goName	gotermType	goAcc
2846510	2227	structural constituent of ribosome	molecular_function	GO:0003735
2846529	19908	regulation of transcription	biological_process	GO:0045449
2846529	13391	transcription regulator activity	molecular_function	GO:0030528
2846529	3838	nucleus	cellular_component	GO:0005634
2846532	9710	oxidoreductase activity	molecular_function	GO:0016491
2846532	9320	membrane	cellular_component	GO:0016020
2846532	4283	electron transport	biological_process	GO:0006118
2846532	23919	FAD binding	molecular_function	GO:0050660
2846532	9321	integral to membrane	cellular_component	GO:0016021
2846532	3721	iron ion binding	molecular_function	GO:0005506
2846533	23917	RNA transport	biological_process	GO:0050658
2846533	5019	nucleocytoplasmic transport	biological_process	GO:0006913
2846533	3846	nuclear pore	cellular_component	GO:0005643
2846562	13949	septin complex	cellular_component	GO:0031105
2846562	3727	protein binding	molecular_function	GO:0005515
2846563	6212	protein transporter activity	molecular_function	GO:0008565
2846563	4994	intracellular protein transport	biological_process	GO:0006886
2846563	3930	cytoplasm	cellular_component	GO:0005737
2846563	3846	nuclear pore	cellular_component	GO:0005643
2846563	3838	nucleus	cellular_component	GO:0005634
2846563	70	protein import into nucleus, docking	biological_process	GO:0000059
2846563	3708	binding	molecular_function	GO:0005488
2846566	73	acyl-CoA binding	molecular_function	GO:0000062
2846570	13392	ribonucleoprotein complex	cellular_component	GO:0030529
2846570	9367	mRNA metabolic process	biological_process	GO:0016071
2846573	3708	binding	molecular_function	GO:0005488
2846598	24336	unfolded protein binding	molecular_function	GO:0051082
2846598	9551	prefoldin complex	cellular_component	GO:0016272
2846598	4591	protein folding	biological_process	GO:0006457
2846600	4556	translation	biological_process	GO:0006412
2846600	4025	ribosome	cellular_component	GO:0005840
2846600	3827	intracellular	cellular_component	GO:0005622
2846600	2227	structural constituent of ribosome	molecular_function	GO:0003735
2846607	4639	proteolysis	biological_process	GO:0006508
2846607	3736	ATP binding	molecular_function	GO:0005524
2846607	2658	metalloendopeptidase activity	molecular_function	GO:0004222
2846607	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
2846607	162	nucleotide binding	molecular_function	GO:0000166
2846607	13056	protein catabolic process	biological_process	GO:0030163
2846607	9320	membrane	cellular_component	GO:0016020
2846607	9321	integral to membrane	cellular_component	GO:0016021
2846607	5939	zinc ion binding	molecular_function	GO:0008270
2846607	13282	matrilysin-2 activity	molecular_function	GO:0030402
2846607	5987	prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
2846607	5813	collagenase activity	molecular_function	GO:0008133
2846607	2679	stromelysin 3 activity	molecular_function	GO:0004249
2846626	9321	integral to membrane	cellular_component	GO:0016021
2846647	19912	cell redox homeostasis	biological_process	GO:0045454
2846647	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
2846647	6664	electron carrier activity	molecular_function	GO:0009055
2846657	8400	protein transport	biological_process	GO:0015031
2846657	3429	Rab GDP-dissociation inhibitor activity	molecular_function	GO:0005093
2846663	4656	arginine biosynthetic process	biological_process	GO:0006526
2846663	2439	acetylglutamate kinase activity	molecular_function	GO:0003991
2846663	2484	amino-acid N-acetyltransferase activity	molecular_function	GO:0004042
2846677	9320	membrane	cellular_component	GO:0016020
2846677	4927	transport	biological_process	GO:0006810
2846677	3546	transporter activity	molecular_function	GO:0005215
2846685	19030	sequence-specific DNA binding	molecular_function	GO:0043565
2846685	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2846685	3838	nucleus	cellular_component	GO:0005634
2846685	2196	transcription factor activity	molecular_function	GO:0003700
2846696	3736	ATP binding	molecular_function	GO:0005524
2846696	2176	DNA binding	molecular_function	GO:0003677
2846696	2792	helicase activity	molecular_function	GO:0004386
2846696	2175	nucleic acid binding	molecular_function	GO:0003676
2846697	4541	RNA processing	biological_process	GO:0006396
2846697	2915	ribonuclease III activity	molecular_function	GO:0004525
2846697	2216	RNA binding	molecular_function	GO:0003723
2846697	3827	intracellular	cellular_component	GO:0005622
2846698	3736	ATP binding	molecular_function	GO:0005524
2846698	2176	DNA binding	molecular_function	GO:0003677
2846698	4483	chromatin assembly or disassembly	biological_process	GO:0006333
2846698	3838	nucleus	cellular_component	GO:0005634
2846698	2180	chromatin binding	molecular_function	GO:0003682
2846698	586	chromatin	cellular_component	GO:0000785
2846698	2792	helicase activity	molecular_function	GO:0004386
2846698	2175	nucleic acid binding	molecular_function	GO:0003676
2846702	8400	protein transport	biological_process	GO:0015031
2846702	5010	vesicle docking during exocytosis	biological_process	GO:0006904
2846702	144	exocyst	cellular_component	GO:0000145
2846702	6110	X-Pro aminopeptidase activity	molecular_function	GO:0008451
2846711	2216	RNA binding	molecular_function	GO:0003723
2846711	4541	RNA processing	biological_process	GO:0006396
2846711	3827	intracellular	cellular_component	GO:0005622
2846715	5939	zinc ion binding	molecular_function	GO:0008270
2846715	3827	intracellular	cellular_component	GO:0005622
2846715	2175	nucleic acid binding	molecular_function	GO:0003676
2846748	6721	purine base biosynthetic process	biological_process	GO:0009113
2846748	3011	phosphoribosylamine-glycine ligase activity	molecular_function	GO:0004637
2846748	2290	catalytic activity	molecular_function	GO:0003824
2846748	4351	'de novo' IMP biosynthetic process	biological_process	GO:0006189
2846748	3930	cytoplasm	cellular_component	GO:0005737
2846748	3015	phosphoribosylformylglycinamidine cyclo-ligase activity	molecular_function	GO:0004641
2846748	3736	ATP binding	molecular_function	GO:0005524
2846750	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
2846750	4143	carbohydrate metabolic process	biological_process	GO:0005975
2846750	6928	glycerol-3-phosphate dehydrogenase complex	cellular_component	GO:0009331
2846750	4240	glycerol-3-phosphate metabolic process	biological_process	GO:0006072
2846750	2773	glycerol-3-phosphate dehydrogenase (NAD+) activity	molecular_function	GO:0004367
2846750	9710	oxidoreductase activity	molecular_function	GO:0016491
2846750	24535	NAD binding	molecular_function	GO:0051287
2846750	20607	glycerol-3-phosphate catabolic process	biological_process	GO:0046168
2846750	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
2846750	3930	cytoplasm	cellular_component	GO:0005737
2846754	2175	nucleic acid binding	molecular_function	GO:0003676
2846759	2770	glutathione transferase activity	molecular_function	GO:0004364
2846762	2770	glutathione transferase activity	molecular_function	GO:0004364
2846768	5939	zinc ion binding	molecular_function	GO:0008270
2846768	3827	intracellular	cellular_component	GO:0005622
2846768	2175	nucleic acid binding	molecular_function	GO:0003676
2846776	4994	intracellular protein transport	biological_process	GO:0006886
2846776	3827	intracellular	cellular_component	GO:0005622
2846778	14875	small subunit processome	cellular_component	GO:0032040
2846778	4513	rRNA processing	biological_process	GO:0006364
2846786	2290	catalytic activity	molecular_function	GO:0003824
2846786	22120	bis(5'-adenosyl)-triphosphatase activity	molecular_function	GO:0047710
2846788	4562	alanyl-tRNA aminoacylation	biological_process	GO:0006419
2846788	4556	translation	biological_process	GO:0006412
2846788	3930	cytoplasm	cellular_component	GO:0005737
2846788	3736	ATP binding	molecular_function	GO:0005524
2846788	3173	alanine-tRNA ligase activity	molecular_function	GO:0004813
2846788	2175	nucleic acid binding	molecular_function	GO:0003676
2846788	18535	tRNA aminoacylation	biological_process	GO:0043039
2846788	10071	ligase activity, forming aminoacyl-tRNA and related compounds	molecular_function	GO:0016876
2846792	21295	metal ion binding	molecular_function	GO:0046872
2846792	10008	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	GO:0016813
2846792	6403	agmatinase activity	molecular_function	GO:0008783
2846805	9320	membrane	cellular_component	GO:0016020
2846810	5939	zinc ion binding	molecular_function	GO:0008270
2846810	3727	protein binding	molecular_function	GO:0005515
2846820	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2846820	3838	nucleus	cellular_component	GO:0005634
2846822	3708	binding	molecular_function	GO:0005488
2846826	4263	pentose-phosphate shunt	biological_process	GO:0006098
2846826	2990	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	GO:0004616
2846826	9710	oxidoreductase activity	molecular_function	GO:0016491
2846829	4263	pentose-phosphate shunt	biological_process	GO:0006098
2846829	2990	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	GO:0004616
2846829	9710	oxidoreductase activity	molecular_function	GO:0016491
2846829	6311	2-hydroxy-3-oxopropionate reductase activity	molecular_function	GO:0008679
2846846	3736	ATP binding	molecular_function	GO:0005524
2846846	2792	helicase activity	molecular_function	GO:0004386
2846846	2175	nucleic acid binding	molecular_function	GO:0003676
2846846	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2846846	2216	RNA binding	molecular_function	GO:0003723
2846853	3128	sphingomyelin phosphodiesterase activity	molecular_function	GO:0004767
2846876	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
2846876	4024	proteasome core complex	cellular_component	GO:0005839
2846876	2706	threonine endopeptidase activity	molecular_function	GO:0004298
2846876	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
2846897	2487	aminoacyl-tRNA hydrolase activity	molecular_function	GO:0004045
2846905	10024	lyase activity	molecular_function	GO:0016829
2846905	4650	amino acid metabolic process	biological_process	GO:0006520
2846905	3153	threonine aldolase activity	molecular_function	GO:0004793
2846914	10024	lyase activity	molecular_function	GO:0016829
2846914	4650	amino acid metabolic process	biological_process	GO:0006520
2846914	3153	threonine aldolase activity	molecular_function	GO:0004793
2846917	3827	intracellular	cellular_component	GO:0005622
2846917	2175	nucleic acid binding	molecular_function	GO:0003676
2846917	5939	zinc ion binding	molecular_function	GO:0008270
2846937	2730	multicopper ferroxidase iron transport mediator activity	molecular_function	GO:0004323
2846937	2729	ferroxidase activity	molecular_function	GO:0004322
2846943	9321	integral to membrane	cellular_component	GO:0016021
2846943	4940	copper ion transport	biological_process	GO:0006825
2846943	3664	copper ion transmembrane transporter activity	molecular_function	GO:0005375
2846952	2216	RNA binding	molecular_function	GO:0003723
2846954	5939	zinc ion binding	molecular_function	GO:0008270
2846954	3727	protein binding	molecular_function	GO:0005515
2846954	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2846954	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2846954	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2846954	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2846954	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2846961	13392	ribonucleoprotein complex	cellular_component	GO:0030529
2846961	9367	mRNA metabolic process	biological_process	GO:0016071
2846963	5939	zinc ion binding	molecular_function	GO:0008270
2846963	3727	protein binding	molecular_function	GO:0005515
2846963	5126	peroxisome organization and biogenesis	biological_process	GO:0007031
2846963	3967	peroxisomal membrane	cellular_component	GO:0005778
2847018	5830	metabolic process	biological_process	GO:0008152
2847018	2290	catalytic activity	molecular_function	GO:0003824
2847018	19226	aryl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043762
2847018	19223	branched-chain acyl-CoA synthetase (ADP-forming) activity	molecular_function	GO:0043759
2847018	11151	2,4-dichlorobenzoate-CoA ligase activity	molecular_function	GO:0018857
2847018	11150	benzoyl acetate-CoA ligase activity	molecular_function	GO:0018856
2847018	11149	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity	molecular_function	GO:0018855
2847018	11148	3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity	molecular_function	GO:0018854
2847018	11147	perillyl-CoA synthetase activity	molecular_function	GO:0018853
2847018	8961	fatty-acid ligase activity	molecular_function	GO:0015645
2847018	3135	succinate-CoA ligase activity	molecular_function	GO:0004774
2847018	2444	acyl-CoA ligase activity	molecular_function	GO:0003996
2847036	4927	transport	biological_process	GO:0006810
2847036	3935	mitochondrial inner membrane	cellular_component	GO:0005743
2847036	3708	binding	molecular_function	GO:0005488
2847037	10155	transcription initiation factor activity	molecular_function	GO:0016986
